threshold,TP,TN,FP,FN,accuracy,precision,recall,specificity,f1,balanced_accuracy,predicted_positive_rate,false_positive_rate,false_negative_rate
0.11083621676929452,4499,7572,11119,810,0.50295833333333329,0.28806505314380842,0.84742889433038238,0.40511476111497513,0.42997085105366273,0.62627182772267875,0.65075000000000005,0.59488523888502487,0.15257110566961762
0.1108468713321146,4499,7573,11118,810,0.503,0.28808349875136069,0.84742889433038238,0.40516826280027823,0.42999139826053712,0.62629857856533033,0.65070833333333333,0.59483173719972182,0.15257110566961762
0.1108761103120554,4499,7574,11117,810,0.50304166666666672,0.28810194672131145,0.84742889433038238,0.40522176448558128,0.43001194743130228,0.6263253294079818,0.65066666666666662,0.59477823551441866,0.15257110566961762
0.11087956487474976,4499,7575,11116,810,0.50308333333333333,0.28812039705411463,0.84742889433038238,0.40527526617088439,0.43003249856623971,0.62635208025063338,0.65062500000000001,0.59472473382911561,0.15257110566961762
0.11088421856111794,4499,7576,11115,810,0.50312500000000004,0.28813884975022414,0.84742889433038238,0.40532876785618749,0.43005305166563113,0.62637883109328496,0.65058333333333329,0.59467123214381257,0.15257110566961762
0.11088649952303001,4498,7576,11115,811,0.50308333333333333,0.2880932556203164,0.84724053494066676,0.40532876785618749,0.4299780135742281,0.62628465139842715,0.65054166666666668,0.59467123214381257,0.15275946505933324
0.11089227965680923,4498,7577,11114,811,0.50312500000000004,0.28811170894183963,0.84724053494066676,0.40538226954149054,0.42999856603412839,0.62631140224107862,0.65049999999999997,0.59461773045850941,0.15275946505933324
0.11092017017764481,4498,7578,11113,811,0.50316666666666665,0.28813016462750624,0.84724053494066676,0.40543577122679364,0.43001912045889101,0.6263381530837302,0.65045833333333336,0.59456422877320636,0.15275946505933324
0.11092875223021961,4498,7579,11112,811,0.50320833333333337,0.28814862267777064,0.84724053494066676,0.40548927291209674,0.43003967684879774,0.62636490392638178,0.65041666666666664,0.59451072708790331,0.15275946505933324
0.11093042112271642,4498,7580,11111,811,0.50324999999999998,0.28816708309308731,0.84724053494066676,0.40554277459739979,0.43006023520413039,0.62639165476903325,0.65037500000000004,0.59445722540260015,0.15275946505933324
0.11094826374187911,4497,7580,11111,812,0.50320833333333337,0.2881214761660687,0.84705217555095125,0.40554277459739979,0.42998517951905146,0.62629747507417555,0.65033333333333332,0.59445722540260015,0.15294782444904875
0.11095497635049292,4497,7581,11110,812,0.50324999999999998,0.28813993720766323,0.84705217555095125,0.40559627628270289,0.43000573723465291,0.62632422591682713,0.65029166666666671,0.59440372371729711,0.15294782444904875
0.11095845756230119,4497,7582,11109,812,0.50329166666666669,0.28815840061514802,0.84705217555095125,0.405649777968006,0.43002629691608896,0.62635097675947859,0.65024999999999999,0.59435022203199406,0.15294782444904875
0.1109702044982083,4497,7583,11108,812,0.5033333333333333,0.28817686638897788,0.84705217555095125,0.4057032796533091,0.43004685856364155,0.62637772760213017,0.65020833333333339,0.5942967203466909,0.15294782444904875
0.1109754637069459,4497,7584,11107,812,0.50337500000000002,0.28819533452960777,0.84705217555095125,0.40575678133861215,0.43006742217759286,0.62640447844478175,0.65016666666666667,0.59424321866138785,0.15294782444904875
0.11098572505174033,4497,7585,11106,812,0.50341666666666662,0.28821380503749278,0.84705217555095125,0.40581028302391525,0.43008798775822493,0.62643122928743322,0.65012499999999995,0.5941897169760848,0.15294782444904875
0.11099841425788969,4496,7585,11106,813,0.50337500000000002,0.28816818356620943,0.84686381616123563,0.40581028302391525,0.43001291186456891,0.62633704959257541,0.65008333333333335,0.5941897169760848,0.15313618383876437
0.11100983507412834,4496,7586,11105,813,0.50341666666666662,0.28818665470162169,0.84686381616123563,0.40586378470921836,0.43003347680535631,0.62636380043522699,0.65004166666666663,0.59413621529078164,0.15313618383876437
0.1110184047191127,4496,7587,11104,813,0.50345833333333334,0.28820512820512822,0.84686381616123563,0.4059172863945214,0.43005404371323352,0.62639055127787846,0.65000000000000002,0.5940827136054786,0.15313618383876437
0.11102552184550113,4496,7588,11103,813,0.50349999999999995,0.28822360407718445,0.84686381616123563,0.40597078807982451,0.4300746125884829,0.62641730212053004,0.6499583333333333,0.59402921192017555,0.15313618383876437
0.11103468088082118,4496,7589,11102,813,0.50354166666666667,0.28824208231824594,0.84686381616123563,0.40602428976512761,0.43009518343138664,0.62644405296318162,0.6499166666666667,0.59397571023487239,0.15313618383876437
0.11103792795127544,4496,7590,11101,813,0.50358333333333338,0.28826056292876834,0.84686381616123563,0.40607779145043071,0.43011575624222709,0.6264708038058332,0.64987499999999998,0.59392220854956923,0.15313618383876437
0.1110441147054381,4496,7591,11100,813,0.50362499999999999,0.2882790459092075,0.84686381616123563,0.40613129313573376,0.43013633102128679,0.62649755464848467,0.64983333333333337,0.59386870686426629,0.15313618383876437
0.11104897409453791,4496,7592,11099,813,0.50366666666666671,0.28829753126001922,0.84686381616123563,0.40618479482103687,0.43015690776884807,0.62652430549113625,0.64979166666666666,0.59381520517896313,0.15313618383876437
0.11105202083859969,4496,7593,11098,813,0.50370833333333331,0.28831601898165959,0.84686381616123563,0.40623829650633997,0.43017748648519349,0.62655105633378783,0.64975000000000005,0.59376170349365998,0.15313618383876437
0.11105813477111004,4496,7594,11097,813,0.50375000000000003,0.28833450907458474,0.84686381616123563,0.40629179819164302,0.43019806717060566,0.62657780717643929,0.64970833333333333,0.59370820180835704,0.15313618383876437
0.11106610253466431,4496,7595,11096,813,0.50379166666666664,0.28835300153925092,0.84686381616123563,0.40634529987694612,0.43021864982536723,0.62660455801909087,0.64966666666666661,0.59365470012305388,0.15313618383876437
0.11110570073996505,4496,7596,11095,813,0.50383333333333336,0.28837149637611442,0.84686381616123563,0.40639880156224922,0.43023923444976075,0.62663130886174245,0.64962500000000001,0.59360119843775072,0.15313618383876437
0.11113123625364366,4496,7597,11094,813,0.50387499999999996,0.28838999358563183,0.84686381616123563,0.40645230324755227,0.43025982104406907,0.62665805970439392,0.64958333333333329,0.59354769675244778,0.15313618383876437
0.11113393391516195,4495,7597,11094,814,0.50383333333333336,0.28834434537173648,0.84667545677152001,0.40645230324755227,0.4301847066704948,0.62656388000953611,0.64954166666666668,0.59354769675244778,0.15332454322847999
0.11113992791733142,4495,7598,11093,814,0.50387499999999996,0.28836284321272776,0.84667545677152001,0.40650580493285537,0.43020529262573576,0.62659063085218769,0.64949999999999997,0.59349419506714463,0.15332454322847999
0.11114828671430499,4495,7599,11092,814,0.50391666666666668,0.288381343427215,0.84667545677152001,0.40655930661815848,0.43022588055130168,0.62661738169483927,0.64945833333333336,0.59344069338184147,0.15332454322847999
0.11114840174612174,4495,7600,11091,814,0.50395833333333329,0.28839984601565505,0.84667545677152001,0.40661280830346158,0.43024647044747549,0.62664413253749074,0.64941666666666664,0.59338719169653842,0.15332454322847999
0.11115405399533493,4495,7601,11090,814,0.504,0.28841835097850499,0.84667545677152001,0.40666630998876463,0.43026706231454004,0.62667088338014232,0.64937500000000004,0.59333369001123537,0.15332454322847999
0.11115448128401165,4495,7602,11089,814,0.50404166666666672,0.28843685831622179,0.84667545677152001,0.40671981167406773,0.43028765615277842,0.6266976342227939,0.64933333333333332,0.59328018832593221,0.15332454322847999
0.11117221418638724,4495,7603,11088,814,0.50408333333333333,0.28845536802926264,0.84667545677152001,0.40677331335937084,0.43030825196247369,0.62672438506544537,0.64929166666666671,0.59322668664062916,0.15332454322847999
0.11117680046287623,4494,7603,11088,815,0.50404166666666672,0.2884097035040431,0.8464870973818045,0.40677331335937084,0.43023311473840409,0.62663020537058767,0.64924999999999999,0.59322668664062916,0.1535129026181955
0.11119397027257114,4494,7604,11087,815,0.50408333333333333,0.28842821385020218,0.8464870973818045,0.40682681504467388,0.43025370990904738,0.62665695621323914,0.64920833333333339,0.59317318495532612,0.1535129026181955
0.11121296877586234,4494,7605,11086,815,0.50412500000000005,0.2884467265725289,0.8464870973818045,0.40688031672997699,0.43027430705155822,0.62668370705589072,0.64916666666666667,0.59311968327002296,0.1535129026181955
0.11121760296422638,4494,7606,11085,815,0.50416666666666665,0.28846524167148085,0.8464870973818045,0.40693381841528009,0.43029490616621985,0.62671045789854229,0.64912499999999995,0.59306618158471991,0.1535129026181955
0.11123328696854587,4494,7607,11084,815,0.50420833333333337,0.28848375914751573,0.8464870973818045,0.40698732010058319,0.43031550725331547,0.62673720874119387,0.64908333333333335,0.59301267989941686,0.1535129026181955
0.11123852062399174,4494,7608,11083,815,0.50424999999999998,0.28850227900109138,0.8464870973818045,0.40704082178588624,0.43033611031312841,0.62676395958384534,0.64904166666666663,0.5929591782141137,0.1535129026181955
0.11125970447943113,4494,7609,11082,815,0.50429166666666669,0.28852080123266566,0.8464870973818045,0.40709432347118935,0.43035671534594205,0.62679071042649692,0.64900000000000002,0.59290567652881065,0.1535129026181955
0.11127629325101367,4494,7610,11081,815,0.5043333333333333,0.28853932584269665,0.8464870973818045,0.40714782515649245,0.43037732235203985,0.6268174612691485,0.6489583333333333,0.59285217484350761,0.1535129026181955
0.11129031942085074,4494,7611,11080,815,0.50437500000000002,0.28855785283164248,0.8464870973818045,0.4072013268417955,0.43039793133170523,0.62684421211179997,0.6489166666666667,0.59279867315820445,0.1535129026181955
0.11130673474686695,4494,7612,11079,815,0.50441666666666662,0.28857638219996146,0.8464870973818045,0.4072548285270986,0.43041854228522169,0.62687096295445155,0.64887499999999998,0.5927451714729014,0.1535129026181955
